county_fips,state,county_name,party_winner,dem_vote_share,kmeans_cluster,agglomerative_cluster,pca_1,pca_2
31033,NEBRASKA,CHEYENNE,0,0.1794333683105981,0,2,0.8301277493312386,1.2644350476104647
31035,NEBRASKA,CLAY,0,0.177627880831928,0,2,0.9289674273884461,1.5471054481040756
31037,NEBRASKA,COLFAX,0,0.2757600215227334,0,2,0.5082397729200675,0.9948633121056314
31039,NEBRASKA,CUMING,0,0.195461694001348,0,2,1.323189072964874,1.413897016675267
31041,NEBRASKA,CUSTER,0,0.131153011847155,0,2,0.9243014884350985,1.3924348718096375
31043,NEBRASKA,DAKOTA,0,0.4038857815719753,0,2,-0.16552388063970744,-0.41828323320237987
31045,NEBRASKA,DAWES,0,0.2625576316428051,0,0,0.9837250707523737,0.9798505162545141
31047,NEBRASKA,DAWSON,0,0.2720636304205709,0,2,0.17238762138182476,0.6367549334871049
31049,NEBRASKA,DEUEL,0,0.1366279069767441,0,2,0.4063847373865824,1.921640320525446
31051,NEBRASKA,DIXON,0,0.2111579630230295,0,2,0.9025662192759475,1.5764120088359779
31053,NEBRASKA,DODGE,0,0.328513865844987,0,2,0.6263909894067672,0.7787022889999833
31055,NEBRASKA,DOUGLAS,1,0.5468247069477834,1,0,1.9339199907055704,-1.9338794404753454
31057,NEBRASKA,DUNDY,0,0.1051051051051051,0,2,0.8786271776815866,2.2032537732000015
31059,NEBRASKA,FILLMORE,0,0.2211231652839821,0,2,1.6763589718824272,1.6733184157074543
31061,NEBRASKA,FRANKLIN,0,0.1600928074245939,0,2,0.32458870741640206,2.1202169028244815
31063,NEBRASKA,FRONTIER,0,0.13125,0,2,0.5975504805966122,1.6281823324273847
31065,NEBRASKA,FURNAS,0,0.1534025374855824,0,2,0.9307560160597894,1.9882652011877315
31067,NEBRASKA,GAGE,0,0.3058366461872063,0,2,0.6620377410482036,1.302201905563841
31069,NEBRASKA,GARDEN,0,0.1347280334728033,0,2,0.6173947441639593,2.2468763645278718
31071,NEBRASKA,GARFIELD,0,0.1237209302325581,0,2,1.5044392997778215,2.0667104027761694
31073,NEBRASKA,GOSPER,0,0.1923076923076923,0,2,2.080665170072935,1.7897401612668353
31075,NEBRASKA,GRANT,0,0.0497512437810945,0,2,-0.1345658110887354,2.5701415442012907
31077,NEBRASKA,GREELEY,0,0.1820349761526232,0,2,0.11988882427237382,2.318165263726517
31079,NEBRASKA,HALL,0,0.3151308771641913,0,2,0.5526767885472322,0.0877304797274198
31081,NEBRASKA,HAMILTON,0,0.2020603650822338,0,2,1.8641827670756728,1.2669941592801082
31083,NEBRASKA,HARLAN,0,0.1462655601659751,0,2,0.9524167599506952,1.7381755318607888
31085,NEBRASKA,HAYES,0,0.0636704119850187,0,2,0.37735243843911,2.5798522439842597
31087,NEBRASKA,HITCHCOCK,0,0.1191286589516678,0,2,0.08015228832916349,2.2643806984758172
31089,NEBRASKA,HOLT,0,0.1238938053097345,0,2,1.649234942088009,1.5937266520803912
31091,NEBRASKA,HOOKER,0,0.1334841628959276,0,2,0.2532153507987709,2.1224104512595177
31093,NEBRASKA,HOWARD,0,0.1850899742930591,0,2,1.1197942360174846,1.4913009560143173
31095,NEBRASKA,JEFFERSON,0,0.2734122712594187,0,2,0.5922740785925107,1.8376324440733722
31097,NEBRASKA,JOHNSON,0,0.2902646926873037,0,2,0.6247520266435357,1.272966508006944
31099,NEBRASKA,KEARNEY,0,0.1945061043285238,0,2,1.3112290581213564,1.4306315822051592
31101,NEBRASKA,KEITH,0,0.174839596700275,0,2,0.07716728578449157,1.3503945704705564
31103,NEBRASKA,KEYA PAHA,0,0.0926275992438563,0,2,1.360304792913218,2.5719550128240303
31105,NEBRASKA,KIMBALL,0,0.1430096051227321,0,2,-0.5640344608578143,1.6386184256190648
31107,NEBRASKA,KNOX,0,0.1926761762827336,0,2,0.4870019096714269,1.2615882741323965
31109,NEBRASKA,LANCASTER,1,0.5272116906163712,1,0,1.958929347664333,-1.1727849881219607
31111,NEBRASKA,LINCOLN,0,0.2158180861635587,0,2,1.079508304247545,0.8185125252828523
31113,NEBRASKA,LOGAN,0,0.0844444444444444,0,2,0.531504620135148,2.730037917086071
31115,NEBRASKA,LOUP,0,0.1651982378854625,0,2,0.5903938674777746,2.6261772806566808
31117,NEBRASKA,MCPHERSON,0,0.0562913907284768,0,2,0.7203086492604467,2.6713853172857447
31119,NEBRASKA,MADISON,0,0.220615287028227,0,2,0.5283789458231145,0.5622723964349189
31121,NEBRASKA,MERRICK,0,0.1745360582569884,0,2,0.5506465472111574,1.5926986938834133
31123,NEBRASKA,MORRILL,0,0.1509581540868205,0,2,0.1374893874481213,1.3796028881404026
31125,NEBRASKA,NANCE,0,0.1963894967177243,0,2,0.1732781681697272,1.8268964717024894
31127,NEBRASKA,NEMAHA,0,0.2690622261174408,0,2,0.09944550992368667,1.0108546417420927
31129,NEBRASKA,NUCKOLLS,0,0.177594442032132,0,2,1.0927363464466775,1.7164976330680104
31131,NEBRASKA,OTOE,0,0.2994588093806374,0,2,1.1601730083911743,1.0151234254343835
31133,NEBRASKA,PAWNEE,0,0.225332400279916,0,2,-0.9286413948082874,1.9185122252507594
31135,NEBRASKA,PERKINS,0,0.1288860103626943,0,2,1.6769769188683379,1.98809589360601
31137,NEBRASKA,PHELPS,0,0.1501297664204432,0,2,1.2611789989087034,1.543941391877866
31139,NEBRASKA,PIERCE,0,0.1198202695956065,0,2,1.031440084846189,1.485572957207739
31141,NEBRASKA,PLATTE,0,0.2080010208639061,0,2,1.4006714878634097,0.8627519346007424
31143,NEBRASKA,POLK,0,0.1840916985064258,0,2,0.4371485635342746,1.4456077442023354
31145,NEBRASKA,RED WILLOW,0,0.1487527512839325,0,2,0.3425307900377986,1.2926522141855996
31147,NEBRASKA,RICHARDSON,0,0.2413960252060106,0,2,0.005213095772531698,1.563248624025968
31149,NEBRASKA,ROCK,0,0.0998810939357907,0,2,1.3155655454667854,2.147515951177493
31151,NEBRASKA,SALINE,0,0.3441941074523397,0,2,0.6204800253826112,0.7902454714904779
31153,NEBRASKA,SARPY,0,0.4306962256854076,1,0,3.030086573366247,-0.9550375819628034
31155,NEBRASKA,SAUNDERS,0,0.2615626226933647,0,2,2.097524252610445,1.0352931236300749
31157,NEBRASKA,SCOTTS BLUFF,0,0.2712521817829206,0,2,0.3918607834965723,0.59185002681434
31159,NEBRASKA,SEWARD,0,0.2666812513673157,0,2,2.019293184474008,0.9849842451902758
31161,NEBRASKA,SHERIDAN,0,0.1272455089820359,0,2,-0.3300509012451369,1.194884177622259
31163,NEBRASKA,SHERMAN,0,0.202002355712603,0,2,0.6415793405215691,1.7583536003475084
31165,NEBRASKA,SIOUX,0,0.0987654320987654,0,2,0.5065039562983192,2.0058586195461894
31167,NEBRASKA,STANTON,0,0.1683011705156596,0,2,1.3296154602242474,1.6541356169937396
31169,NEBRASKA,THAYER,0,0.2093959731543624,0,2,0.7698305007536744,1.864502651973208
31171,NEBRASKA,THOMAS,0,0.1053864168618267,0,2,0.8413011015688442,2.3647997886312897
31173,NEBRASKA,THURSTON,0,0.4825806451612903,2,1,-2.57706809268003,-1.1769468325217975
31175,NEBRASKA,VALLEY,0,0.176068376068376,0,2,1.408930182957537,1.875810663490204
31177,NEBRASKA,WASHINGTON,0,0.2863127366470636,0,2,2.1151035086656313,0.821895370759567
31179,NEBRASKA,WAYNE,0,0.2433333333333333,0,2,1.090053452600511,1.1646990691798687
31181,NEBRASKA,WEBSTER,0,0.1785714285714285,0,2,0.9173919134031718,1.9871610129099626
31183,NEBRASKA,WHEELER,0,0.1175298804780876,0,2,0.8814314843874402,2.48532806275478
31185,NEBRASKA,YORK,0,0.2281954360912781,0,2,1.3907719477702116,1.0291133362601734
32001,NEVADA,CHURCHILL,0,0.2366275910255414,0,2,0.16261700457318037,0.011574536449123676
32003,NEVADA,CLARK,1,0.5366375675197571,1,0,0.8718768158413077,-3.787841543768753
32005,NEVADA,DOUGLAS,0,0.3391271213764399,1,0,2.141046463796479,-0.24902409014506774
32007,NEVADA,ELKO,0,0.2074509268114951,0,2,1.0229815801182216,-0.0201604338598418
32009,NEVADA,ESMERALDA,0,0.15,0,2,-0.564437194658238,2.498962366517711
32011,NEVADA,EUREKA,0,0.1031746031746031,0,2,0.312038570162485,2.1911156020918807
32013,NEVADA,HUMBOLDT,0,0.2173465448462231,0,2,0.4093249717725018,0.5896664028502454
32015,NEVADA,LANDER,0,0.179385171790235,0,2,-0.17315013287202238,0.8681098216219048
32017,NEVADA,LINCOLN,0,0.1349141455437449,0,2,0.46665667383375686,1.0925403108625356
32019,NEVADA,LYON,0,0.2802606768335042,0,2,-0.03677497196628558,0.042489111903952624
32021,NEVADA,MINERAL,0,0.3541039965620971,2,2,-2.8813753833244142,0.10125324995746968
32023,NEVADA,NYE,0,0.2871610970996217,0,2,-1.0844809424408797,-0.05786436744084427
32027,NEVADA,PERSHING,0,0.2357758620689655,0,2,-0.44730201010518816,0.32924399228531803
32029,NEVADA,STOREY,0,0.3138075313807531,0,0,1.35175579720478,0.6362516144133371
32031,NEVADA,WASHOE,1,0.5082315959929512,1,0,1.776488692148601,-1.9392433515427885
32033,NEVADA,WHITE PINE,0,0.1961952784781113,0,2,0.3214769205860339,1.0569494279594254
32510,NEVADA,CARSON CITY,0,0.4282255623928175,0,2,0.9042604397602821,-0.2547931719682311
33001,NEW HAMPSHIRE,BELKNAP,0,0.4400510536323617,0,0,1.9886550907644602,0.2139675682645006
33003,NEW HAMPSHIRE,CARROLL,1,0.501158905511574,1,0,2.0109269757276653,-0.038754806154545324
33005,NEW HAMPSHIRE,CHESHIRE,1,0.5771596562641339,0,0,1.8920115509069815,0.14770009061005934
33007,NEW HAMPSHIRE,COOS,0,0.4626097487132909,0,2,0.35600465537741316,0.8823023273437465
33009,NEW HAMPSHIRE,GRAFTON,1,0.6148315606122373,1,0,2.580866305667158,-0.6244748302262161
33011,NEW HAMPSHIRE,HILLSBOROUGH,1,0.5297630130639427,1,0,3.094072121647788,-1.5105229462465324
33013,NEW HAMPSHIRE,MERRIMACK,1,0.5404264795946774,1,0,2.82784600578936,-0.4781748943106061
33015,NEW HAMPSHIRE,ROCKINGHAM,1,0.5033451040754937,1,0,3.9190461637667418,-1.0430469698751839
33017,NEW HAMPSHIRE,STRAFFORD,1,0.5668922224033915,1,0,2.347310349212018,-0.6135229138700551
33019,NEW HAMPSHIRE,SULLIVAN,1,0.5082034454470877,0,0,1.6990267757741384,0.5624524925858955
34001,NEW JERSEY,ATLANTIC,1,0.5270832887003593,1,0,0.5185838643937141,-3.015017862551525
34003,NEW JERSEY,BERGEN,1,0.5767219455923074,1,0,5.087452051142376,-5.0176508961775745
34005,NEW JERSEY,BURLINGTON,1,0.5911922507715194,1,0,2.8194070377462905,-2.8180066537841686
34007,NEW JERSEY,CAMDEN,1,0.6615813102760226,1,0,1.0461615266941249,-3.0460644340489655
34009,NEW JERSEY,CAPE MAY,0,0.4148213605017846,1,0,1.6257787444590632,-0.5427208102273372
34011,NEW JERSEY,CUMBERLAND,1,0.5246442763748237,2,1,-1.021879215364523,-1.4716437153330584
34013,NEW JERSEY,ESSEX,1,0.7726947592170537,1,0,-0.19672773492652895,-4.506622542408519
34015,NEW JERSEY,GLOUCESTER,1,0.5021719740058151,1,0,2.5313166004945016,-1.726646905170202
34017,NEW JERSEY,HUDSON,1,0.7262437462477487,1,0,2.574351002465527,-5.163267375891206
34019,NEW JERSEY,HUNTERDON,0,0.4683768191638375,1,0,5.129166912217491,-2.0187788819622448
34021,NEW JERSEY,MERCER,1,0.6938234694570904,1,0,2.461996121328292,-4.30618853122413
34023,NEW JERSEY,MIDDLESEX,1,0.6043615537901817,1,0,4.325742803566715,-6.519057760712855
34025,NEW JERSEY,MONMOUTH,0,0.4794143080409677,1,0,4.040843344413592,-2.7779129686840536
34027,NEW JERSEY,MORRIS,1,0.5140985293429818,1,0,5.42838931807225,-3.8231621684708865
34029,NEW JERSEY,OCEAN,0,0.3497815622108481,1,0,1.9176523409537933,-1.0236542620835742
34031,NEW JERSEY,PASSAIC,1,0.5770807350686389,1,0,0.9365877897635639,-2.7301528180387904
34033,NEW JERSEY,SALEM,0,0.4268321443311125,0,2,-0.03471066871649774,-0.6754247147714626
34035,NEW JERSEY,SOMERSET,1,0.5981577432354634,1,0,5.63741286936582,-5.495380282102389
34037,NEW JERSEY,SUSSEX,0,0.3920077307867212,1,0,3.257465931623005,-0.9824038537840125
34039,NEW JERSEY,UNION,1,0.672929076528414,1,0,1.7785125836522306,-3.5116298900835976
34041,NEW JERSEY,WARREN,0,0.4096435093029759,1,0,2.3733233800688134,-1.0551796107065687
35001,NEW MEXICO,BERNALILLO,1,0.6100853301426368,1,0,0.7517353369443232,-1.7581974528295476
35003,NEW MEXICO,CATRON,0,0.2558039552880481,0,2,-1.5942484909027201,1.627848731347365
35005,NEW MEXICO,CHAVES,0,0.2843202780376955,0,2,-0.7330048448717859,0.19545292088168886
35006,NEW MEXICO,CIBOLA,1,0.5329664158148939,2,1,-2.83872463825447,-1.1964883232780088
35007,NEW MEXICO,COLFAX,0,0.4340093085106383,0,2,-1.013614067083829,0.8743863585167657
35009,NEW MEXICO,CURRY,0,0.2852128998079597,2,2,-1.1496981498819185,-0.6222921568360202
35011,NEW MEXICO,DE BACA,0,0.2563817980022198,2,2,-2.9058964098708127,0.27358855928229586
35013,NEW MEXICO,DONA ANA,1,0.5803051753972,0,2,-1.0787284613284018,-0.8332010496885033
35015,NEW MEXICO,EDDY,0,0.2335716131254844,0,2,0.256279717216122,0.26290236542238293
35017,NEW MEXICO,GRANT,1,0.5258053342570143,0,2,-1.4986543366650382,0.12365805674493409
35019,NEW MEXICO,GUADALUPE,1,0.5637277295568753,0,2,-1.8481986566094901,1.129659126205385
35021,NEW MEXICO,HARDING,0,0.3544554455445544,0,2,-0.7858846212252054,1.7250552737020368
35023,NEW MEXICO,HIDALGO,0,0.4169199594731509,0,2,-1.4223161237342625,1.0292348188532034
35025,NEW MEXICO,LEA,0,0.1941390190266756,0,2,-0.43255898406412013,-0.04188560331962233
35027,NEW MEXICO,LINCOLN,0,0.3099165534640015,0,2,0.1217428136740576,0.7321925400008462
35028,NEW MEXICO,LOS ALAMOS,1,0.6144960546652567,1,0,5.5594930268496014,-2.0265804120965942
35029,NEW MEXICO,LUNA,0,0.4397136862890287,2,2,-2.4407734659469327,0.43118089212513283
35031,NEW MEXICO,MCKINLEY,1,0.6806992373329306,2,1,-4.69536800470632,-2.5619114875846
35033,NEW MEXICO,MORA,1,0.6496649292628444,2,2,-2.6695789069868745,0.11336190818589677
35035,NEW MEXICO,OTERO,0,0.3599762419922786,0,2,-1.1784934033577281,-0.3931734619905159
35037,NEW MEXICO,QUAY,0,0.3020914020139427,0,2,-1.2127534805271967,1.2301751721267578
35039,NEW MEXICO,RIO ARRIBA,1,0.6609333654077459,2,1,-1.9415370390590427,-0.7756351047388257
35041,NEW MEXICO,ROOSEVELT,0,0.2726997578692494,2,2,-1.8555312335436258,0.024666911500060732
35043,NEW MEXICO,SANDOVAL,1,0.5301324416812518,1,2,0.7888026357130908,-1.204334094560414
35045,NEW MEXICO,SAN JUAN,0,0.3457949286725054,2,1,-1.8438013305525969,-1.2203089247099932
35047,NEW MEXICO,SAN MIGUEL,1,0.6840690313069118,2,2,-1.8832230383094695,-0.39046844093104593
35049,NEW MEXICO,SANTA FE,1,0.7604558113515025,1,0,1.5291749145060543,-0.9972610015038592
35051,NEW MEXICO,SIERRA,0,0.3809924306139613,0,2,-1.6245897502249913,0.5578437156461926
35053,NEW MEXICO,SOCORRO,1,0.5198324022346369,2,2,-1.7497867808308118,0.06807531007940988
35055,NEW MEXICO,TAOS,1,0.7636924509632734,0,2,-0.5067215450322774,-0.366866934152735
35057,NEW MEXICO,TORRANCE,0,0.3219338003021563,2,2,-2.1301360493243706,0.2980608529513398
35059,NEW MEXICO,UNION,0,0.2140860816098378,0,2,-1.2780410437911178,1.690109907520583
35061,NEW MEXICO,VALENCIA,0,0.4418936084518388,0,2,-0.6471381831572044,-0.3446007083070817
36001,NEW YORK,ALBANY,1,0.6429000756170545,1,0,2.088456594231143,-2.51751461756129
36003,NEW YORK,ALLEGANY,0,0.2894472361809045,0,2,0.14442111251176842,0.5997690276577264
36005,NEW YORK,BRONX,1,0.8218659155085928,2,1,-3.105341825730943,-4.542631370899562
36007,NEW YORK,BROOME,1,0.5028130147389137,0,2,0.07806905727462457,-1.262420148796439
36009,NEW YORK,CATTARAUGUS,0,0.3392255411502656,0,2,-0.1364615141121754,0.3755312139278543
36011,NEW YORK,CAYUGA,0,0.4393090315560392,0,0,0.6722041294469867,0.26814992238545293
36013,NEW YORK,CHAUTAUQUA,0,0.386264012046177,0,2,-0.09092234918995894,0.1272657799464497
36015,NEW YORK,CHEMUNG,0,0.4189267457379567,0,2,0.2596213948656062,-0.19322351918268066
36017,NEW YORK,CHENANGO,0,0.3698086273810055,0,2,0.06110368507172587,0.6661531661074647
36019,NEW YORK,CLINTON,1,0.5153071246176727,0,0,0.8995109267680526,0.11522844350908748
36021,NEW YORK,COLUMBIA,1,0.569743718733406,1,0,1.6506461625253064,-0.5402077414963132
36023,NEW YORK,CORTLAND,0,0.4736433400328887,0,2,0.5696887138949692,0.3317174900165212
36025,NEW YORK,DELAWARE,0,0.3962468579353385,0,2,0.23508039771070782,0.6306323211750094
36027,NEW YORK,DUTCHESS,1,0.5362007781998697,1,0,2.3171513924999667,-1.8914860461894576
36029,NEW YORK,ERIE,1,0.5603634327278219,1,0,1.264209514774285,-2.0659902688196112
36031,NEW YORK,ESSEX,1,0.5108885464817668,0,0,1.2201774818808702,0.3646572015069152
36033,NEW YORK,FRANKLIN,0,0.4764675592173018,0,2,-0.41528061168456976,-0.1563858361711305
36035,NEW YORK,FULTON,0,0.3294699235626454,0,2,0.21845979937888985,0.7107448952041314
36037,NEW YORK,GENESEE,0,0.3270361183785804,0,2,0.9713800583319169,0.4569248890399395
36039,NEW YORK,GREENE,0,0.4086097946287519,0,2,0.8736205908161837,0.2729320130058874
36041,NEW YORK,HAMILTON,0,0.3376325594726282,0,2,1.1048408098297628,1.7244941916374035
36043,NEW YORK,HERKIMER,0,0.3361637347767253,0,2,0.37461253986623294,0.4093537119431762
36045,NEW YORK,JEFFERSON,0,0.3921910761630673,0,2,0.3306688216990422,-0.14424384496481538
36047,NEW YORK,KINGS,1,0.764151763402073,1,0,0.6853030712369629,-5.593008987434106
36049,NEW YORK,LEWIS,0,0.2933415158023933,0,2,0.28404641810700987,1.0204108558740703
36051,NEW YORK,LIVINGSTON,0,0.3941432903714935,0,2,1.0834876423688047,0.2458956527114688
36053,NEW YORK,MADISON,0,0.4321193019319442,0,0,1.4482877560384764,0.40292994919331226
36055,NEW YORK,MONROE,1,0.5886482102952029,1,0,1.2876388729232409,-2.3047139846995592
36057,NEW YORK,MONTGOMERY,0,0.3754589099124541,0,2,-0.5136568757327179,0.3021587652367354
36059,NEW YORK,NASSAU,1,0.5369997927865335,1,0,4.9120244456072,-4.443882041986389
36061,NEW YORK,NEW YORK,1,0.8597600530364055,1,0,3.7542814147356647,-5.728300023128804
36063,NEW YORK,NIAGARA,0,0.4389315888848626,0,2,0.7024909053110867,-0.44872042569379217
36065,NEW YORK,ONEIDA,0,0.4087378067967275,1,2,1.0401567049631166,-0.9772210580168538
36067,NEW YORK,ONONDAGA,1,0.5893179908861791,1,0,1.221677340336123,-1.8880476962593358
36069,NEW YORK,ONTARIO,0,0.4830656569859365,1,0,2.0268318307414948,-0.19327167377526067
36071,NEW YORK,ORANGE,0,0.488641412538588,1,0,1.6422394272454162,-1.7850285875236285
36073,NEW YORK,ORLEANS,0,0.3050671617341924,0,2,-0.16627372563654155,0.4143217605590343
36075,NEW YORK,OSWEGO,0,0.3854554072777656,0,2,0.1384752668244706,0.14323191358844362
36077,NEW YORK,OTSEGO,0,0.4597314247245154,0,2,0.9136959910581282,0.0023670612175465604
36079,NEW YORK,PUTNAM,0,0.4510828301818576,1,0,3.6972255852715543,-1.3276002259759105
36081,NEW YORK,QUEENS,1,0.7162233259240426,1,0,2.7931378886210116,-7.366944347066559
36083,NEW YORK,RENSSELAER,1,0.512355869037793,1,0,1.8080635799024691,-1.0685215968500412
36085,NEW YORK,RICHMOND,0,0.4176109114773358,1,0,2.683292240933814,-3.2180901018105406
36087,NEW YORK,ROCKLAND,1,0.5007365521432676,1,0,2.301139345935964,-2.9160932427368227
36089,NEW YORK,ST. LAWRENCE,0,0.4277067179181302,0,2,-0.03580658358004758,0.010836942910201118
36091,NEW YORK,SARATOGA,1,0.5126763305280182,1,0,3.5120983007383693,-1.035388406869161
36093,NEW YORK,SCHENECTADY,1,0.5633382417320014,1,0,1.1050010689070797,-1.7988290571242678
36095,NEW YORK,SCHOHARIE,0,0.3380771663504111,0,2,0.7439772776176286,0.538554916696853
36097,NEW YORK,SCHUYLER,0,0.3983059495866925,0,2,0.2138498015033101,0.8217416982689244
36099,NEW YORK,SENECA,0,0.4398778470543326,0,2,0.608429500831277,0.6092587406578049
36101,NEW YORK,STEUBEN,0,0.3394530914094075,0,2,0.676772725470231,0.07940989989819866
36103,NEW YORK,SUFFOLK,0,0.4855669191702611,1,0,3.6755305621114207,-2.6233704650143825
36105,NEW YORK,SULLIVAN,0,0.4408801093020608,0,2,0.26621198254835393,-0.8254059345552598
36107,NEW YORK,TIOGA,0,0.3827572506952721,0,2,1.1023167328697199,0.37342157147901855
36109,NEW YORK,TOMPKINS,1,0.7300859972202919,1,0,2.0914707395866836,-2.187784348924799
36111,NEW YORK,ULSTER,1,0.5905664221678891,1,0,1.2281540481688853,-1.0447239880027603
36113,NEW YORK,WARREN,0,0.4847502335549816,0,0,1.8907041095591663,0.19469947624021586
36115,NEW YORK,WASHINGTON,0,0.4092936013590034,0,2,0.662691309672024,0.3851901456058297
36117,NEW YORK,WAYNE,0,0.3876440674202216,0,0,1.1438302313659927,0.27068341777185123
36119,NEW YORK,WESTCHESTER,1,0.6757401057834792,1,0,3.3669470199941425,-3.929856829556551
36121,NEW YORK,WYOMING,0,0.2603808448390904,0,2,0.7286711392465746,0.6410770843225347
36123,NEW YORK,YATES,0,0.3910826844642195,0,2,0.6503693657264736,0.9333783783546716
37001,NORTH CAROLINA,ALAMANCE,0,0.4509762925276742,0,1,-0.32125922975667404,-1.297047283506463
37003,NORTH CAROLINA,ALEXANDER,0,0.2048329709428741,0,2,-0.1766464160437989,0.5052864922648456
37005,NORTH CAROLINA,ALLEGHANY,0,0.2445687952600395,0,2,-0.8352359343102091,1.3158418726205443
37007,NORTH CAROLINA,ANSON,1,0.5171520457387886,2,1,-2.9903430284148222,-1.868256846532541
37009,NORTH CAROLINA,ASHE,0,0.2633109902617933,0,2,-0.03796638806243228,1.046440023817499
37011,NORTH CAROLINA,AVERY,0,0.231655741171495,0,2,0.07480883710226564,0.8105009497365113
37013,NORTH CAROLINA,BEAUFORT,0,0.3660649819494584,2,1,-1.3361502310665847,-0.8237040989696026
37015,NORTH CAROLINA,BERTIE,1,0.6050942435048395,2,1,-4.352487905738048,-2.8464596059781564
37017,NORTH CAROLINA,BLADEN,0,0.4277956204379562,2,1,-2.534808843778828,-1.0949008722224114
37019,NORTH CAROLINA,BRUNSWICK,0,0.3693928472414749,1,0,0.9027573272716839,-0.7054943410441015
37021,NORTH CAROLINA,BUNCOMBE,1,0.5973608798717576,1,0,1.8300462820766341,-0.7540466363859388
37023,NORTH CAROLINA,BURKE,0,0.2941123716425272,0,2,-0.6792807813804477,-0.4678523136574432
37025,NORTH CAROLINA,CABARRUS,0,0.4449657502111288,1,0,1.387932109365029,-2.0926970809005816
37027,NORTH CAROLINA,CALDWELL,0,0.2392070793154171,0,2,-0.4553081745308628,0.3218260833792454
37029,NORTH CAROLINA,CAMDEN,0,0.2581891483285738,0,2,0.2297777968313147,-0.10239993708713081
37031,NORTH CAROLINA,CARTERET,0,0.283241597376742,0,0,1.146708639816607,-0.10594403526378358
37033,NORTH CAROLINA,CASWELL,0,0.4032860343539955,2,1,-1.5391088204295778,-0.9057632299711844
37035,NORTH CAROLINA,CATAWBA,0,0.3079292777944261,0,2,0.4619761284782495,-1.136041572747499
37037,NORTH CAROLINA,CHATHAM,1,0.5511841807444597,1,0,1.9087312302559056,-1.2415876639141725
37039,NORTH CAROLINA,CHEROKEE,0,0.2181696401388297,0,2,-0.35586693228760147,0.7715408644910648
37041,NORTH CAROLINA,CHOWAN,0,0.4171377183967112,2,1,-1.7841497812491682,-0.9828119553571012
37043,NORTH CAROLINA,CLAY,0,0.246481938198172,0,0,0.3524535966981361,1.247248189646069
37045,NORTH CAROLINA,CLEVELAND,0,0.3304552896234505,2,2,-1.4686363558256554,-0.9251772104035387
37047,NORTH CAROLINA,COLUMBUS,0,0.3571806700446192,2,1,-2.3202580703954,-0.8931150999462966
37049,NORTH CAROLINA,CRAVEN,0,0.3985301045887119,0,1,-0.1498274432275654,-1.3689463016442096
37051,NORTH CAROLINA,CUMBERLAND,1,0.5740332993544003,2,1,-1.4294504832289776,-2.82714903936739
37053,NORTH CAROLINA,CURRITUCK,0,0.2598005821514833,0,2,1.620758578326044,0.41604122037718055
37055,NORTH CAROLINA,DARE,0,0.4100363156157147,1,0,1.7800013934255396,-0.13731000909448896
37057,NORTH CAROLINA,DAVIDSON,0,0.2557335562735838,0,2,-0.14796446979288358,-0.37049642379293124
37059,NORTH CAROLINA,DAVIE,0,0.2652206550511635,0,2,0.7168875147994084,0.26169738257754055
37061,NORTH CAROLINA,DUPLIN,0,0.385956416464891,2,1,-1.6677224125591372,-0.5870338270483173
37063,NORTH CAROLINA,DURHAM,1,0.804206454194782,1,0,1.0649541514997622,-3.7751304400798427
37065,NORTH CAROLINA,EDGECOMBE,1,0.6315107744239903,2,1,-3.644023615239688,-2.76230736731248
37067,NORTH CAROLINA,FORSYTH,1,0.561598847319521,1,1,0.06037936497073437,-2.229668460592386
37069,NORTH CAROLINA,FRANKLIN,0,0.4251291799416347,0,1,-0.48003201596527567,-1.1281243049999479
37071,NORTH CAROLINA,GASTON,0,0.3546295173942406,0,1,-0.12070598232922448,-1.0966139739138565
37073,NORTH CAROLINA,GATES,0,0.426394238820968,2,2,-2.11175732641614,-0.9785334189508527
37075,NORTH CAROLINA,GRAHAM,0,0.1939978563772776,0,2,-0.4941749266419763,1.6099100310444532
37077,NORTH CAROLINA,GRANVILLE,0,0.4609468953731249,2,1,-0.5059967168901978,-1.3474187603652485
37079,NORTH CAROLINA,GREENE,0,0.4377927567691077,2,1,-2.390841781723129,-0.7790805360602353
37081,NORTH CAROLINA,GUILFORD,1,0.6084165828898435,1,1,0.05983601659456837,-3.4556219964161645
37083,NORTH CAROLINA,HALIFAX,1,0.6034783959004619,2,1,-3.596074638403406,-2.4000561450008524
37085,NORTH CAROLINA,HARNETT,0,0.3789991937282349,2,1,-0.650192877169108,-1.31735787031541
37087,NORTH CAROLINA,HAYWOOD,0,0.3596956926276613,0,2,0.9408981540250129,0.452248112559395
37089,NORTH CAROLINA,HENDERSON,0,0.3979903760366237,0,0,1.6327137041726798,-0.11070235460550182
37091,NORTH CAROLINA,HERTFORD,1,0.6673876246003385,2,1,-3.394476621077369,-2.766015387997806
37093,NORTH CAROLINA,HOKE,1,0.5454965571421969,2,1,-1.986758660462287,-2.0885380132731353
37095,NORTH CAROLINA,HYDE,0,0.4197431781701444,2,1,-2.143917268748979,0.009105165627774492
37097,NORTH CAROLINA,IREDELL,0,0.3310312490842133,1,0,1.1648280051574613,-1.0524779303357488
37099,NORTH CAROLINA,JACKSON,0,0.4475919357849542,0,2,-0.23167346393702612,0.10226096689301813
37101,NORTH CAROLINA,JOHNSTON,0,0.3704930987724166,0,2,0.44692436033984845,-0.8789818027886311
