model,feature,importance
Gradient Boosting,B17001_057E,0.00021321995686611817
Gradient Boosting,B17001_040E,0.0002037487962829234
Gradient Boosting,B01001_014E,0.000200106557445311
Gradient Boosting,masters_degree,0.00019721204700665215
Gradient Boosting,B01001_023E,0.00019207115964044017
Gradient Boosting,B23025_007E,0.00018713748458237296
Gradient Boosting,B17001_052E,0.00018401116853168786
Gradient Boosting,B17001_055E,0.00011244048938755056
Gradient Boosting,B17001_054E,9.308409115163965e-05
Gradient Boosting,B01001_043E,8.917120140694718e-05
Gradient Boosting,B17001_031E,8.276494193324411e-05
Gradient Boosting,B01001_017E,6.58056280003433e-05
Gradient Boosting,B17001_005E,6.36006194393556e-05
Gradient Boosting,B17001_046E,5.792130836687648e-05
Gradient Boosting,B23025_002E,3.655129314366657e-05
Gradient Boosting,log_population,3.508112963842559e-05
Gradient Boosting,B01001_027E,2.9626169125499654e-05
Gradient Boosting,B01001_013E,1.3945382616031305e-05
Gradient Boosting,B01001_015E,9.592428562024117e-06
Gradient Boosting,B02001_002E,8.16103660633446e-06
Gradient Boosting,B17001_035E,4.629726931172759e-06
Gradient Boosting,B23025_001E,4.294231169951518e-06
Gradient Boosting,B17001_042E,3.7904646461146576e-06
Gradient Boosting,B01001_041E,3.3999358413816245e-06
Gradient Boosting,B17001_043E,1.7227780118284628e-06
Gradient Boosting,B01001_002E,1.480740178527013e-06
Gradient Boosting,B01001_030E,5.879320573017563e-07
Gradient Boosting,B01001_016E,3.4815174376558133e-07
Gradient Boosting,B17001_001E,3.155041644269979e-07
Gradient Boosting,B01001_036E,0.0
Gradient Boosting,B01001_029E,0.0
Gradient Boosting,B01001_020E,0.0
Gradient Boosting,B01001_004E,0.0
Gradient Boosting,B01001_001E,0.0
Gradient Boosting,B01001_011E,0.0
Gradient Boosting,B01001_012E,0.0
Gradient Boosting,B01001_040E,0.0
Gradient Boosting,B01001_046E,0.0
Gradient Boosting,B01001_048E,0.0
Gradient Boosting,B02001_001E,0.0
Gradient Boosting,B15003_001E,0.0
Gradient Boosting,B15003_005E,0.0
Gradient Boosting,B15003_014E,0.0
Gradient Boosting,B15003_016E,0.0
Gradient Boosting,B17001_018E,0.0
Gradient Boosting,B17001_011E,0.0
Gradient Boosting,B17001_003E,0.0
Gradient Boosting,B17001_002E,0.0
Gradient Boosting,B15003_023E,0.0
Gradient Boosting,B17001_025E,0.0
Gradient Boosting,B17001_032E,0.0
Gradient Boosting,B17001_038E,0.0
Gradient Boosting,B17001_041E,0.0
Gradient Boosting,B17001_047E,0.0
Gradient Boosting,B23025_003E,0.0
Gradient Boosting,B23025_004E,0.0
Gradient Boosting,total_population,0.0
Gradient Boosting,B17001_059E,0.0
Gradient Boosting,white_population,0.0
Gradient Boosting,below_poverty,0.0
